Sample Number,Language,Time (seconds),Number of Compares

1,Python,0.000119,36

2,Python,0.000106,30

3,Python,0.000057,13

4,Python,0.000081,16

5,Python,0.000096,40

6,Python,0.000083,28

7,Python,0.000068,26

8,Python,0.000077,18

9,Python,0.000073,36

10,Python,0.000079,35
