Sample Number,Language,Time (seconds),Number of Compares

1,Python,3.033118,1999783

2,Python,2.972193,1999544

3,Python,2.858166,1998818

4,Python,2.884573,2000438

5,Python,2.905871,1998965

6,Python,2.940321,2000307

7,Python,3.011375,1999800

8,Python,2.781540,1999592

9,Python,2.818197,1995186

10,Python,2.592738,1998550

11,Python,2.634269,1999539

12,Python,3.181347,1998959

13,Python,3.984283,1997119

14,Python,3.712375,1999313

15,Python,3.971479,1999192
